filename,Language,Story_type,file_id,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,zcr,spectral_centroid
00044.wav,Chinese,Deceptive Story,00044,-322.05267333984375,113.5595932006836,-12.828845977783203,20.524505615234375,-19.33116912841797,1.8742104768753052,-0.4167916476726532,-9.45649242401123,2.0931904315948486,-2.368396520614624,-1.244646430015564,4.427495956420898,-3.318263053894043,0.42321261763572693,0.3892291486263275,0.42448264360427856,0.36371928453445435,0.34628090262413025,0.3120760917663574,0.3248976469039917,0.39313843846321106,0.4469262361526489,0.4043377935886383,0.39140528440475464,0.44645044207572937,0.10526024538325322,1452.8449112686064
00045.wav,Chinese,True Story,00045,-288.6014099121094,94.02897644042969,19.144744873046875,34.11634826660156,5.789348602294922,0.9008771777153015,-8.703606605529785,-3.369429111480713,1.671149492263794,-1.6424230337142944,-11.257328987121582,5.261611461639404,-3.9333107471466064,0.25626158714294434,0.25217244029045105,0.21606457233428955,0.20833517611026764,0.22822460532188416,0.2877472937107086,0.3646100163459778,0.42839762568473816,0.45319491624832153,0.4381271004676819,0.3431948721408844,0.2796259820461273,0.09940419823232323,1542.9231402747928
00046.wav,English,Deceptive Story,00046,-339.4462585449219,61.26627731323242,-22.29180145263672,6.510556221008301,-14.081978797912598,-17.341976165771484,-22.157039642333984,-10.061173439025879,4.458586692810059,-30.116134643554688,-24.98904037475586,-19.238494873046875,-7.409488677978516,0.28255629539489746,0.26416027545928955,0.3237472474575043,0.31251269578933716,0.27221429347991943,0.25333157181739807,0.3194870352745056,0.4473426938056946,0.5216020345687866,0.538722574710846,0.43687400221824646,0.35536396503448486,0.20037011990941467,2104.3398655258543
00047.wav,Chinese,True Story,00047,-305.70281982421875,78.17573547363281,-2.7391624450683594,10.976302146911621,-9.864891052246094,-4.7294158935546875,-13.199139595031738,-19.821044921875,-11.007034301757812,-10.514799118041992,-8.424705505371094,-6.076112747192383,-8.976252555847168,0.5580704808235168,0.4120921194553375,0.22021545469760895,0.1550399512052536,0.15400910377502441,0.18363241851329803,0.16306594014167786,0.11886105686426163,0.11379389464855194,0.16209958493709564,0.4065014719963074,0.6086881756782532,0.11297170961620318,1459.8136508136784
00048.wav,English,Deceptive Story,00048,-353.01507568359375,68.69065856933594,-28.764345169067383,6.900476455688477,-31.17304229736328,-28.795753479003906,-20.512367248535156,-12.181262969970703,-13.504884719848633,-6.810832500457764,-3.6011102199554443,-7.963760852813721,-1.4155852794647217,0.32792800664901733,0.2772628962993622,0.25688108801841736,0.24937528371810913,0.26690977811813354,0.2792218029499054,0.28326717019081116,0.30935007333755493,0.34030261635780334,0.4165545403957367,0.44919368624687195,0.4089479148387909,0.1043192818880978,1721.8698434564692
00049.wav,English,True Story,00049,-314.1452331542969,63.71689224243164,-1.069732666015625,13.626631736755371,-4.79264497756958,13.81373119354248,-6.798936367034912,-23.435802459716797,-0.4387983977794647,6.997286796569824,-9.904447555541992,-0.7135139107704163,-6.564173698425293,0.23612594604492188,0.20422013103961945,0.207647904753685,0.31779569387435913,0.40605059266090393,0.531444787979126,0.5785015821456909,0.493806391954422,0.4660463035106659,0.37227919697761536,0.3496899902820587,0.29432910680770874,0.17998985209074733,2132.265377426874
00050.wav,Chinese,Deceptive Story,00050,-422.163330078125,158.2405242919922,19.691234588623047,34.26335906982422,7.7071428298950195,3.748976945877075,8.745508193969727,4.587862968444824,8.818288803100586,-1.4961589574813843,-6.71527099609375,-1.3494991064071655,-0.7177312970161438,0.24626344442367554,0.23363108932971954,0.23702330887317657,0.2532597780227661,0.3179614543914795,0.4443124830722809,0.5357162952423096,0.5504345297813416,0.4718095660209656,0.3888782858848572,0.31621041893959045,0.2727477252483368,0.03315390122289085,629.8193184667128
00051.wav,Chinese,True Story,00051,-226.9992218017578,88.19027709960938,12.520162582397461,17.092119216918945,-3.148397207260132,5.7466349601745605,15.13056468963623,4.583899021148682,-3.1906540393829346,4.440168857574463,3.916135787963867,7.885021686553955,-1.6306148767471313,0.3768327236175537,0.39956244826316833,0.3882331848144531,0.37699317932128906,0.4587472081184387,0.41231200098991394,0.3326277732849121,0.3287796676158905,0.37702059745788574,0.3877425491809845,0.36446744203567505,0.3632091283798218,0.10722833030976904,1616.5536821972796
00052.wav,English,Deceptive Story,00052,-403.70831298828125,68.82559204101562,-13.255087852478027,12.409135818481445,-10.349515914916992,-9.85015869140625,-26.18579864501953,-17.343351364135742,-8.85559368133545,-6.830971717834473,-21.469873428344727,-5.2347187995910645,-4.311962127685547,0.25841063261032104,0.1943901777267456,0.16907750070095062,0.16178618371486664,0.20359499752521515,0.2327519655227661,0.20071162283420563,0.1970515102148056,0.3397757112979889,0.6300544142723083,0.5704435110092163,0.3832785189151764,0.17090585125408783,1762.0738818679986
00053.wav,English,True Story,00053,-317.93682861328125,36.30552673339844,-0.9099543690681458,10.242094039916992,-9.98928165435791,-15.998125076293945,-10.033791542053223,-13.563297271728516,-13.435319900512695,-11.828964233398438,-8.29340648651123,-15.6768217086792,-5.269250392913818,0.33295905590057373,0.33921244740486145,0.33338263630867004,0.3338540196418762,0.32437339425086975,0.4222281277179718,0.49497362971305847,0.5208138227462769,0.4977293908596039,0.4810088276863098,0.47383469343185425,0.36202719807624817,0.26210714951844816,2619.4781188297234
